year,commune,department_name,department_number,region,beach_flag,port_flag,places
2023,SAINT-RÉMY-SUR-DUROLLE,PUY-DE-DÔME,63,AUVERGNE-RHÔNE-ALPES,1,0,Plan d'eau des Prades
2023,THIERS,PUY-DE-DÔME,63,AUVERGNE-RHÔNE-ALPES,1,0,Plan d'eau d'Iloa
2023,ANGLET,PYRÉNÉES-ATLANTIQUES,64,NOUVELLE-AQUITAINE,1,0,"Petite Chambre d'Amour, Les sables *Légende : retrouvez en italique et en bleu clair les nouvelles plages labellisées. DE LA MER À LA TERRE d'or, Marinella, Les Corsaires, La Madrague, L'Océan, Les cavaliers, La Barre"
2023,BEAUMONT,PYRÉNÉES-ATLANTIQUES,64,NOUVELLE-AQUITAINE,1,0,Saint-Cyr Parc de Saint-Cyr
2023,BIARRITZ,PYRÉNÉES-ATLANTIQUES,64,NOUVELLE-AQUITAINE,1,0,"Milady, Marbella, Côte des basques, Port Vieux, Grande Plage, Miramar"
2023,BIDART,PYRÉNÉES-ATLANTIQUES,64,NOUVELLE-AQUITAINE,1,0,"Ilbarritz, Pavillon Royal, Erretegia, Bidart centre, Parlementia"
2023,HENDAYE,PYRÉNÉES-ATLANTIQUES,64,NOUVELLE-AQUITAINE,1,0,"Grande plage, Plage des deux jumeaux. VIENNE"
2023,ARGELÈS-SUR-MER,PYRÉNÉES-ORIENTALES,66,OCCITANIE,1,0,"Plage Centre-Pins, Plage de la Marenda-Tamariguer, Plage du Racou, Plage Sud"
2023,ARGELÈS-SUR-MER,PYRÉNÉES-ORIENTALES,66,OCCITANIE,0,1,PORT d'Argelès-sur-Mer
2023,BANYULS,PYRÉNÉES-ORIENTALES,66,OCCITANIE,0,1,PORT de Plaisance de Banyuls
2023,BANYULS-SUR-MER,PYRÉNÉES-ORIENTALES,66,OCCITANIE,1,0,Plage Centrale
2023,CANET-EN-ROUSSILLON,PYRÉNÉES-ORIENTALES,66,OCCITANIE,1,0,"Plage du Sardinal (Port-GCU), Plage du Roussillon, Plage Centrale, Plage du Grand Large, Plage de la Marenda, Plage du Mar Estang"
2023,CERBÈRE,PYRÉNÉES-ORIENTALES,66,OCCITANIE,1,0,Plage principale
2023,PORT-BARCARÈS,PYRÉNÉES-ORIENTALES,66,OCCITANIE,1,0,"Plage du Lydia, Plage Digue Sud du Port, Plage du Village"
2023,PORT-VENDRES,PYRÉNÉES-ORIENTALES,66,OCCITANIE,1,0,"Plage Bernardi, Plage de l'Usine"
2023,SAINT-CYPRIEN,PYRÉNÉES-ORIENTALES,66,OCCITANIE,1,1,"Plage de l'Art PS1, Plage de l'Art PS2, Plage du Port, Plage des Capellans, Plage de la Lagune, PORT de Plaisance de Saint-Cyprien"
2023,SAINTE-MARIE-LA-MER,PYRÉNÉES-ORIENTALES,66,OCCITANIE,1,0,"Plage du camping municipal, Plage du 1 er Epi, Plage du 2 ème Epi, Plage du 3ème Epi, Plage du 4 ème Epi, Plage Centrale"
2023,TORREILLES,PYRÉNÉES-ORIENTALES,66,OCCITANIE,1,0,"Plage Centre, Plage Nord, Plage Sud"
2023,CHALON-SUR-SAÔNE,SAÔNE-ET-LOIRE,71,BOURGOGNE-FRANCHE-COMTÉ,0,1,PORT de Chalon-sur-Saône
2023,MÂCON,SAÔNE-ET-LOIRE,71,BOURGOGNE-FRANCHE-COMTÉ,0,1,PORT de Plaisance de Mâcon
2023,LA FLÈCHE,SARTHE,72,PAYS DE LA LOIRE,1,0,Plage de La Monnerie
2023,GRÉSY-SUR-ISÈRE,SAVOIE,73,AUVERGNE-RHÔNE-ALPES,1,0,Base de loisirs de Grésy-sur-Isère
2023,SAINT-PIERRE D'ALBIGNY,SAVOIE,73,AUVERGNE-RHÔNE-ALPES,1,0,Plage du lac de Carouge
2023,SOUPPES-SUR-LOING,SEINE-ET-MARNE,77,ÎLE-DE-FRANCE,1,0,Baignade de Souppes-sur-Loing
2023,DIEPPE,SEINE-MARITIME,76,NORMANDIE,1,1,"Plage de Dieppe, Plage de Puys, PORT de Dieppe"
2023,FÉCAMP,SEINE-MARITIME,76,NORMANDIE,1,1,"Plage de Fécamp, PORT de Plaisance de Fécamp"
2023,LE HAVRE,SEINE-MARITIME,76,NORMANDIE,1,0,Plage du Havre
2023,ROUEN,SEINE-MARITIME,76,NORMANDIE,0,1,PORT de plaisance de Rouen
2023,SAINT VALÉRY EN CAUX,SEINE-MARITIME,76,NORMANDIE,0,1,PORT de Plaisance de Saint Valéry en Caux
2023,SAINT-JOUIN-BRUNEVAL SAINT-JOUIN,SEINE-MARITIME,76,NORMANDIE,1,0,Plage
2023,CAYEUX-SUR-MER,SOMME,80,HAUTS-DE-FRANCE,1,0,Plage de la Ville
2023,SAINT-VALÉRY-SUR-SOMME,SOMME,80,HAUTS-DE-FRANCE,0,1,Port de Plaisance de Saint-Valéry-sur-Somme
2023,BLAYE-LES-MINES,TARN,81,OCCITANIE,1,0,Plage sainte marie
2023,NAGES,TARN,81,OCCITANIE,1,0,Plage de Rieu-Montagné
2023,RIVIÈRES,TARN,81,OCCITANIE,1,0,Baignade de Rivières - Aiguelèze
2023,TRÉBAS-LES-BAINS,TARN,81,OCCITANIE,1,0,Base de loisirs de Trébas
2023,MOLIÈRES,TARN-ET-GARONNE,82,OCCITANIE,1,0,Lac Plage Sable
2023,MONCLAR-DE-QUERCY,TARN-ET-GARONNE,82,OCCITANIE,1,0,Lac Plage coté Toboggan
2023,MONTAUBAN,TARN-ET-GARONNE,82,OCCITANIE,0,1,PORT Canal
2023, L'ISLE-ADAM,VAL-D'OISE,95,ÎLE-DE-FRANCE,0,1,Port de Plaisance de l'Isle-Adam
2023,BORMES-LES-MIMOSAS,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,0,1,Port de Bormes les Mimosas
2023,COGOLIN,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,0,1,Port de Plaisance des Marines de Cogolin
2023,FRÉJUS,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,0,1,Port Fréjus
2023,HYÈRES,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,0,1,Port Saint-Pierre de Hyères les Palmiers
2023,LA LONDE-LES-MAURES,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,0,1,Ports de La Londe
2023,LE LAVANDOU,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,0,1,Port du Lavandou
2023,ROQUEBRUNE-SUR-ARGENS,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,0,1,Port San Peïre des Issambres
2023,SAINT-CYR-SUR-MER,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,0,1,"Nouveau Port des Lecques, Vieux Port des Lecques, Port de la Madrague"
2023,SAINT-RAPHAËL,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,0,1,Port de Plaisance de Santa Lucia
2023,SAINT-RAPHAËL,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,0,1,Saint-Raphaël Vieux Port
2023,SAINTE-MAXIME,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,0,1,Port de Sainte-Maxime
2023,SIX-FOURS-LES-PLAGES,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,0,1,Port de La Coudoulière
2023,SIX-FOURS-LES-PLAGES,VAR,83,PROVENCE-ALPES-CÔTE D'AZUR,0,1,Port de Plaisance Saint-Pierre des Embiez
2023,JARD-SUR-MER,VENDÉE,85,PAYS DE LA LOIRE,1,0,"Boisvinet, La Mine"
2023,L'AIGUILLON-LA-PRESQU'ÎLE,VENDÉE,85,PAYS DE LA LOIRE,1,0,"Grand'Plage, Plage de la Barrique, Plan d'eau"
2023,L'ÎLE D'YEU,VENDÉE,85,PAYS DE LA LOIRE,0,1,PORT de plaisance de l'île d'Yeu
2023,LA TRANCHE-SUR-MER,VENDÉE,85,PAYS DE LA LOIRE,1,0,"La Terrière, Les Generelles, Plage centrale, La Grière, Sainte Anne, La Porte des Iles, Corps de garde, Flandre Dunkerque"
2023,NOTRE-DAME-DE-MONTS,VENDÉE,85,PAYS DE LA LOIRE,1,0,Plage Centrale
2023,SAINT-MARTIN-LA-GARENNE,YVELINES,78,ÎLE-DE-FRANCE,0,1,Port-Îlon
