year,commune,department_name,department_number,region,beach_flag,port_flag,places
2018,DELUZ,DOUBS,25,BOURGOGNE-FRANCHE-COMTÉ,0,1,Halte fluviale de Deluz
2018,CLAIRVAUX-LES-LACS,JURA,39,BOURGOGNE-FRANCHE-COMTÉ,1,0,Plage du Grand Lac de Clairvaux
2018,DECIZE,NIÈVRE,58,BOURGOGNE-FRANCHE-COMTÉ,0,1,Port de Decize
2018,MONTSAUCHE-LES-SETTONS,NIÈVRE,58,BOURGOGNE-FRANCHE-COMTÉ,1,0,Base de loisirs Presqu'île
2018,BINIC,CÔTES-D'ARMOR,22,BRETAGNE,0,1,Port de Plaisance de Binic
2018,PAIMPOL,CÔTES-D'ARMOR,22,BRETAGNE,0,1,Port de Plaisance de Paimpol
2018,SAINT-QUAY-PORTRIEUX,CÔTES-D'ARMOR,22,BRETAGNE,0,1,Port de Saint-Quay-Portrieux
2018,TREVOU-TRÉGUIGNEC,CÔTES-D'ARMOR,22,BRETAGNE,1,0,Plage de Trestel
2018,CAMARET,FINISTÈRE,29,BRETAGNE,0,1,Port de Plaisance de Camaret
2018,CLOHARS-CARNOËT,FINISTÈRE,29,BRETAGNE,1,0,"Bellangenet, Grands Sables, Kerrou"
2018,DOUARNENEZ,FINISTÈRE,29,BRETAGNE,0,1,Port de Plaisance de Douarnenez
2018,FOUESNANT-LES,FINISTÈRE,29,BRETAGNE,1,0,"Glénan Cap Coz (milieu), Glenan Saint Nicolas, Kerambigorn, Kerler, Maner Coat Clevarec"
2018,LE CONQUET,FINISTÈRE,29,BRETAGNE,1,0,Pors Liogan
2018,MOELAN-SUR-MER,FINISTÈRE,29,BRETAGNE,1,0,"Kerfany, Trenez"
2018,MORGAT,FINISTÈRE,29,BRETAGNE,0,1,Port de Plaisance de Morgat
2018,MOULIN BLANC,FINISTÈRE,29,BRETAGNE,0,1,Port du Moulin Blanc
2018,NÉVEZ,FINISTÈRE,29,BRETAGNE,1,0,"Dourveil, Raguenes (milieu), Rospico, Saint-Nicolas"
2018,PLOUGASNOU,FINISTÈRE,29,BRETAGNE,1,0,Tregastel milieu
2018,PLOUHINEC,FINISTÈRE,29,BRETAGNE,1,0,"Gwendrez, Mesperleuc"
2018,POULDREUZIC,FINISTÈRE,29,BRETAGNE,1,0,Penhors (poste de secours)
2018,ROSCOFF,FINISTÈRE,29,BRETAGNE,1,0,Saint-Luc (Roch-kroum)
2018,SAINT POL DE LÉON,FINISTÈRE,29,BRETAGNE,1,0,Plage Sainte Anne large
2018,IFFENDIC,ILLE-ET-VILAINE,35,BRETAGNE,1,0,Lac de Trémelin
2018,SAINT-BRIAC,ILLE-ET-VILAINE,35,BRETAGNE,1,0,"sur Mer La Salinette, Port Hue"
2018,SAINT-LUNAIRE,ILLE-ET-VILAINE,35,BRETAGNE,1,0,"La Fosse aux Vaults, La Fourberie, La Grande Plage, Longchamp Est"
2018,CARNAC,MORBIHAN,56,BRETAGNE,1,0,"Saint-Colomban, Grande Plage"
2018,GÂVRES,MORBIHAN,56,BRETAGNE,0,1,Port de Gâvres
2018,GUIDEL,MORBIHAN,56,BRETAGNE,1,1,"La Falaise, Le Loc'h, Pen er Malo, Port de Guidel"
2018,KERNÉVEL,MORBIHAN,56,BRETAGNE,0,1,Port de plaisance du Kernével
2018,LORIENT CENTRE,MORBIHAN,56,BRETAGNE,0,1,Port de Lorient Centre
2018,PLOUHINEC,MORBIHAN,56,BRETAGNE,1,0,"Kervegant, Le Magouero"
2018,PORT-LOUIS,MORBIHAN,56,BRETAGNE,0,1,Port-Louis
2018,EGUZON-CHANTÔME,INDRE,36,CENTRE-VAL DE LOIRE,1,0,Chambon A
2018,JOUÉ-LES-TOURS,INDRE-ET-LOIRE,37,CENTRE-VAL DE LOIRE,1,0,La baignade des Bretonnières
2018,VILLIERS-SUR-LOIR,LOIR-ET-CHER,41,CENTRE-VAL DE LOIRE,1,0,Étang intercommunal Zone de Bain
2018,BRIARE,LOIRET,45,CENTRE-VAL DE LOIRE,0,1,Port Briare le Canal
2018,AJACCIO,CORSE-DU-SUD,2A,CORSE,1,0,"Plage terre sacrée, Plage trottel"
2018,CHARLEVILLE,ARDENNES,8,GRAND EST,1,0,Mézières La Warenne
2018,MAZURES,ARDENNES,8,GRAND EST,1,0,Les Vieilles-Forges
2018,MONTHERMÉ,ARDENNES,8,GRAND EST,0,1,Port de plaisance Intercommunal de Monthermé
2018,DIENVILLE,AUBE,10,GRAND EST,1,0,Dienville
2018,GÉRAUDOT,AUBE,10,GRAND EST,1,0,Plage de Géraudot
2018,LUSIGNY-SUR-BARSE,AUBE,10,GRAND EST,1,0,Plage de Lusigny-sur-Barse
